시도코드,시도,구시군코드,구시군,읍면동명,투표구번호,ps_name_key,ps_name_key_alt,placeName,addr,확정선거인수,확정_50pct_기준장수,확정_60pct_기준장수,확정_70pct_기준장수,확정_선거인수_전국분위,확정_선거인수_구시군분위,확정_선거인수_동분위,동_실제투표수,추정_투표소비율,추정_선거일투표수,추정_50pct초과여부,추정_배부기준대비초과량,추정값_주의,라벨_부족확인,라벨_투표중단,라벨_부족구시군
1100,서울특별시,1106,동대문구,용두동,제4투,용두동제4투,,"동대문구청(2층, 다목적강당)",서울특별시 동대문구 천호대로 145 (용두동),6821.0,3410,4092,4774,0.9961,1.0,1.0,7660,0.3241,2483.0,False,0.0,BIPB02는 선거인명부 확정상황 기준이며 실제 투표용지 배부량과 동일하지 않음. 투표소별 실제 선거일 투표수는 미공개이므로 추정 투표수는 동 단위 투표수를 선거인수 비율로 배분한 값이며 실측값이 아님. 배부 기준 초과 여부는 추정값 기반이며 실제 부족을 확정하지 않음.,False,False,False
4100,경기도,4155,화성시병점구,동탄3동,제3투,동탄3동제3투,,"능동중학교(2층, 1-3반)",경기도 화성시 동탄구 동탄원천로 289-17 (능동),6820.0,3410,4092,4774,0.996,1.0,1.0,11705,0.211,2470.0,False,0.0,BIPB02는 선거인명부 확정상황 기준이며 실제 투표용지 배부량과 동일하지 않음. 투표소별 실제 선거일 투표수는 미공개이므로 추정 투표수는 동 단위 투표수를 선거인수 비율로 배분한 값이며 실측값이 아님. 배부 기준 초과 여부는 추정값 기반이며 실제 부족을 확정하지 않음.,False,False,False
2800,인천광역시,2814,검단구,아라1동,제2투,아라1동제2투,,"검단LH20단지아파트(1층, 맘스카페)","인천광역시 서구 이음3로 220 (원당동, 인천검단 엘에이치 20단지)",6816.0,3408,4089,4771,0.9959,0.9545,1.0,12410,0.1963,2436.0,False,0.0,BIPB02는 선거인명부 확정상황 기준이며 실제 투표용지 배부량과 동일하지 않음. 투표소별 실제 선거일 투표수는 미공개이므로 추정 투표수는 동 단위 투표수를 선거인수 비율로 배분한 값이며 실측값이 아님. 배부 기준 초과 여부는 추정값 기반이며 실제 부족을 확정하지 않음.,False,False,False
4800,경상남도,4810,거제시,상문동,제5투,상문동제5투,,"거제상동초등학교(1층, 시청각실앞 로비)",경상남도 거제시 상동5길 75-41 (상동동),6806.0,3403,4083,4764,0.9958,0.9831,0.8,8961,0.2602,2332.0,False,0.0,BIPB02는 선거인명부 확정상황 기준이며 실제 투표용지 배부량과 동일하지 않음. 투표소별 실제 선거일 투표수는 미공개이므로 추정 투표수는 동 단위 투표수를 선거인수 비율로 배분한 값이며 실측값이 아님. 배부 기준 초과 여부는 추정값 기반이며 실제 부족을 확정하지 않음.,False,False,False
4700,경상북도,4713,경산시,북부동,제3투,북부동제3투,,영남대학교 정문전시관(1층),경상북도 경산시 대학로 280 (대동),6794.0,3397,4076,4755,0.9958,1.0,1.0,4743,0.4496,2132.0,False,0.0,BIPB02는 선거인명부 확정상황 기준이며 실제 투표용지 배부량과 동일하지 않음. 투표소별 실제 선거일 투표수는 미공개이므로 추정 투표수는 동 단위 투표수를 선거인수 비율로 배분한 값이며 실측값이 아님. 배부 기준 초과 여부는 추정값 기반이며 실제 부족을 확정하지 않음.,False,False,False
4100,경기도,4150,부천시원미구,심곡2동,제3투,심곡2동제3투,,"부천대학교 몽당도서관(1층, 로비)",경기도 부천시 원미구 신흥로56번길 12 (심곡동),6761.0,3380,4056,4732,0.9957,1.0,1.0,4333,0.3691,1599.0,False,0.0,BIPB02는 선거인명부 확정상황 기준이며 실제 투표용지 배부량과 동일하지 않음. 투표소별 실제 선거일 투표수는 미공개이므로 추정 투표수는 동 단위 투표수를 선거인수 비율로 배분한 값이며 실측값이 아님. 배부 기준 초과 여부는 추정값 기반이며 실제 부족을 확정하지 않음.,False,False,False
4800,경상남도,4803,진주시,가호동,제2투,가호동제2투,,정촌초등학교 강당(1층),경상남도 진주시 동부로 11 (가좌동),6760.0,3380,4056,4732,0.9956,1.0,1.0,12365,0.2144,2651.0,False,0.0,BIPB02는 선거인명부 확정상황 기준이며 실제 투표용지 배부량과 동일하지 않음. 투표소별 실제 선거일 투표수는 미공개이므로 추정 투표수는 동 단위 투표수를 선거인수 비율로 배분한 값이며 실측값이 아님. 배부 기준 초과 여부는 추정값 기반이며 실제 부족을 확정하지 않음.,False,False,False
4300,충청북도,4302,청주시흥덕구,오송읍,제2투,오송읍제2투,,"대광로제비앙아파트 주민공동시설(1층, 작은도서관)",충청북도 청주시 흥덕구 오송읍 오송생명8로 178 (오송역 대광로제비앙),6749.0,3374,4049,4724,0.9955,1.0,1.0,15328,0.166,2544.0,False,0.0,BIPB02는 선거인명부 확정상황 기준이며 실제 투표용지 배부량과 동일하지 않음. 투표소별 실제 선거일 투표수는 미공개이므로 추정 투표수는 동 단위 투표수를 선거인수 비율로 배분한 값이며 실측값이 아님. 배부 기준 초과 여부는 추정값 기반이며 실제 부족을 확정하지 않음.,False,False,False
4600,전라남도,4602,여수시,소라면,제6투,소라면제6투,,"삼일중학교(1층, 현관)",전라남도 여수시 소라면 죽림로 26,6739.0,3369,4043,4717,0.9954,1.0,1.0,5409,0.3855,2085.0,False,0.0,BIPB02는 선거인명부 확정상황 기준이며 실제 투표용지 배부량과 동일하지 않음. 투표소별 실제 선거일 투표수는 미공개이므로 추정 투표수는 동 단위 투표수를 선거인수 비율로 배분한 값이며 실측값이 아님. 배부 기준 초과 여부는 추정값 기반이며 실제 부족을 확정하지 않음.,False,False,False
4100,경기도,4115,평택시,고덕동,제9투,고덕동제9투,,"함박초등학교(1층, 돌봄교실)",경기도 평택시 고덕국제5로 80 (고덕동),6727.0,3363,4036,4708,0.9953,0.9922,0.8889,19439,0.1338,2601.0,False,0.0,BIPB02는 선거인명부 확정상황 기준이며 실제 투표용지 배부량과 동일하지 않음. 투표소별 실제 선거일 투표수는 미공개이므로 추정 투표수는 동 단위 투표수를 선거인수 비율로 배분한 값이며 실측값이 아님. 배부 기준 초과 여부는 추정값 기반이며 실제 부족을 확정하지 않음.,False,False,False
4100,경기도,4125,구리시,갈매동,제5투,갈매동제5투,,"갈매초등학교(2층, 강당)",경기도 구리시 갈매중앙로 40 (갈매동),6727.0,3363,4036,4708,0.9953,1.0,1.0,8995,0.2723,2449.0,False,0.0,BIPB02는 선거인명부 확정상황 기준이며 실제 투표용지 배부량과 동일하지 않음. 투표소별 실제 선거일 투표수는 미공개이므로 추정 투표수는 동 단위 투표수를 선거인수 비율로 배분한 값이며 실측값이 아님. 배부 기준 초과 여부는 추정값 기반이며 실제 부족을 확정하지 않음.,False,False,False
4100,경기도,4133,여주시,중앙동,제5투,중앙동제5투,,"이충초등학교 별관(2층, 체육관)",경기도 평택시 이충로 93-5 (이충동),6717.0,3358,4030,4701,0.9952,1.0,1.0,7678,0.3143,2413.0,False,0.0,BIPB02는 선거인명부 확정상황 기준이며 실제 투표용지 배부량과 동일하지 않음. 투표소별 실제 선거일 투표수는 미공개이므로 추정 투표수는 동 단위 투표수를 선거인수 비율로 배분한 값이며 실측값이 아님. 배부 기준 초과 여부는 추정값 기반이며 실제 부족을 확정하지 않음.,False,False,False
3000,대전광역시,3002,중구,은행선화동,제3투,은행선화동제3투,,"은행선화동행정복지센터(1층, 사무실)",대전광역시 중구 보문로337번길 33 (선화동),6708.0,3354,4024,4695,0.9951,1.0,1.0,6969,0.3359,2341.0,False,0.0,BIPB02는 선거인명부 확정상황 기준이며 실제 투표용지 배부량과 동일하지 않음. 투표소별 실제 선거일 투표수는 미공개이므로 추정 투표수는 동 단위 투표수를 선거인수 비율로 배분한 값이며 실측값이 아님. 배부 기준 초과 여부는 추정값 기반이며 실제 부족을 확정하지 않음.,False,False,True
5200,강원특별자치도,5201,춘천시,강남동,제2투,강남동제2투,,"춘천남부노인복지관 (1층, 대강당)",강원특별자치도 춘천시 방송길 86 (온의동),6694.0,3347,4016,4685,0.995,1.0,1.0,8359,0.3127,2614.0,False,0.0,BIPB02는 선거인명부 확정상황 기준이며 실제 투표용지 배부량과 동일하지 않음. 투표소별 실제 선거일 투표수는 미공개이므로 추정 투표수는 동 단위 투표수를 선거인수 비율로 배분한 값이며 실측값이 아님. 배부 기준 초과 여부는 추정값 기반이며 실제 부족을 확정하지 않음.,False,False,False
2800,인천광역시,2814,검단구,불로대곡동,제1투,불로대곡동제1투,불로대곡동투표소,"불로대곡동행정복지센터(3층, 대회의실)",인천광역시 서구 검단로 814 (불로동),6692.0,3346,4015,4684,0.9949,0.9318,0.8571,13022,0.179,2331.0,False,0.0,BIPB02는 선거인명부 확정상황 기준이며 실제 투표용지 배부량과 동일하지 않음. 투표소별 실제 선거일 투표수는 미공개이므로 추정 투표수는 동 단위 투표수를 선거인수 비율로 배분한 값이며 실측값이 아님. 배부 기준 초과 여부는 추정값 기반이며 실제 부족을 확정하지 않음.,False,False,False
4100,경기도,4131,하남시,미사2동,제7투,미사2동제7투,,"망월초등학교(별관 1층, 돌봄교실3,4 옆 복도)",경기도 하남시 미사강변북로24번길 10 (망월동),6684.0,3342,4010,4678,0.9948,0.9474,0.8571,15057,0.1803,2715.0,False,0.0,BIPB02는 선거인명부 확정상황 기준이며 실제 투표용지 배부량과 동일하지 않음. 투표소별 실제 선거일 투표수는 미공개이므로 추정 투표수는 동 단위 투표수를 선거인수 비율로 배분한 값이며 실측값이 아님. 배부 기준 초과 여부는 추정값 기반이며 실제 부족을 확정하지 않음.,False,False,False
4100,경기도,4134,이천시,백사면,제2투,백사면제2투,,"도지초등학교(1층, 다목적실)",경기도 이천시 백사면 청백리로 207,6680.0,3340,4008,4676,0.9948,1.0,1.0,3906,0.5903,2306.0,False,0.0,BIPB02는 선거인명부 확정상황 기준이며 실제 투표용지 배부량과 동일하지 않음. 투표소별 실제 선거일 투표수는 미공개이므로 추정 투표수는 동 단위 투표수를 선거인수 비율로 배분한 값이며 실측값이 아님. 배부 기준 초과 여부는 추정값 기반이며 실제 부족을 확정하지 않음.,False,False,False
4100,경기도,4126,남양주시,별내동,제4투,별내동제4투,,"남양주샛별초등학교(1층, 로비)",경기도 남양주시 송산로307번길 50 (별내동),6677.0,3338,4006,4673,0.9947,0.9803,0.9286,26728,0.0962,2571.0,False,0.0,BIPB02는 선거인명부 확정상황 기준이며 실제 투표용지 배부량과 동일하지 않음. 투표소별 실제 선거일 투표수는 미공개이므로 추정 투표수는 동 단위 투표수를 선거인수 비율로 배분한 값이며 실측값이 아님. 배부 기준 초과 여부는 추정값 기반이며 실제 부족을 확정하지 않음.,False,False,False
4700,경상북도,4704,경주시,황성동,제1투,황성동제1투,황성동투표소,"황성동행정복지센터(2층, 대회의실)",경상북도 경주시 갓뒤동녘길 37 (황성동),6676.0,3338,4005,4673,0.9946,0.9836,1.0,8468,0.2829,2396.0,False,0.0,BIPB02는 선거인명부 확정상황 기준이며 실제 투표용지 배부량과 동일하지 않음. 투표소별 실제 선거일 투표수는 미공개이므로 추정 투표수는 동 단위 투표수를 선거인수 비율로 배분한 값이며 실측값이 아님. 배부 기준 초과 여부는 추정값 기반이며 실제 부족을 확정하지 않음.,False,False,False
5300,전북특별자치도,5303,군산시,수송동,제1투,수송동제1투,수송동투표소,"수송동행정복지센터(2층, 다목적실)",전북특별자치도 군산시 동수송1길 7 (수송동),6672.0,3336,4003,4670,0.9945,1.0,1.0,13488,0.1543,2081.0,False,0.0,BIPB02는 선거인명부 확정상황 기준이며 실제 투표용지 배부량과 동일하지 않음. 투표소별 실제 선거일 투표수는 미공개이므로 추정 투표수는 동 단위 투표수를 선거인수 비율로 배분한 값이며 실측값이 아님. 배부 기준 초과 여부는 추정값 기반이며 실제 부족을 확정하지 않음.,False,False,False
4100,경기도,4119,안산시단원구,초지동,제7투,초지동제7투,,"안산호원초등학교(1층, 돌봄2반)",경기도 안산시 단원구 초지1로 100 (초지동),6662.0,3331,3997,4663,0.9944,1.0,1.0,15336,0.1638,2512.0,False,0.0,BIPB02는 선거인명부 확정상황 기준이며 실제 투표용지 배부량과 동일하지 않음. 투표소별 실제 선거일 투표수는 미공개이므로 추정 투표수는 동 단위 투표수를 선거인수 비율로 배분한 값이며 실측값이 아님. 배부 기준 초과 여부는 추정값 기반이며 실제 부족을 확정하지 않음.,False,False,False
4100,경기도,4153,화성시만세구,남양읍,제7투,남양읍제7투,,"대양초등학교(1층, 다목적실)",경기도 화성시 만세구 남양읍 시청로32번길 80,6657.0,3328,3994,4659,0.9943,1.0,1.0,16150,0.1283,2072.0,False,0.0,BIPB02는 선거인명부 확정상황 기준이며 실제 투표용지 배부량과 동일하지 않음. 투표소별 실제 선거일 투표수는 미공개이므로 추정 투표수는 동 단위 투표수를 선거인수 비율로 배분한 값이며 실측값이 아님. 배부 기준 초과 여부는 추정값 기반이며 실제 부족을 확정하지 않음.,False,False,False
4100,경기도,4137,용인시기흥구,동백3동,제3투,동백3동제3투,,"중일초등학교(본관2층, 중앙로비)",경기도 용인시 기흥구 동백죽전대로527번길 36 (중동),6657.0,3328,3994,4659,0.9943,1.0,1.0,8763,0.2988,2618.0,False,0.0,BIPB02는 선거인명부 확정상황 기준이며 실제 투표용지 배부량과 동일하지 않음. 투표소별 실제 선거일 투표수는 미공개이므로 추정 투표수는 동 단위 투표수를 선거인수 비율로 배분한 값이며 실측값이 아님. 배부 기준 초과 여부는 추정값 기반이며 실제 부족을 확정하지 않음.,False,False,False
4100,경기도,4138,안성시,안성2동,제5투,안성2동제5투,,"아양LH1단지아파트(1층, 다목적실)","경기도 안성시 아양로 52 (아양동, 아양LH1단지아파트)",6655.0,3327,3993,4658,0.9942,0.9688,0.8,7047,0.2936,2069.0,False,0.0,BIPB02는 선거인명부 확정상황 기준이며 실제 투표용지 배부량과 동일하지 않음. 투표소별 실제 선거일 투표수는 미공개이므로 추정 투표수는 동 단위 투표수를 선거인수 비율로 배분한 값이며 실측값이 아님. 배부 기준 초과 여부는 추정값 기반이며 실제 부족을 확정하지 않음.,False,False,False
4800,경상남도,4825,창원시진해구,웅동1동,제1투,웅동1동제1투,웅동1동투표소,,,6653.0,3326,3991,4657,0.9941,1.0,1.0,2254,1.0,2254.0,False,0.0,BIPB02는 선거인명부 확정상황 기준이며 실제 투표용지 배부량과 동일하지 않음. 투표소별 실제 선거일 투표수는 미공개이므로 추정 투표수는 동 단위 투표수를 선거인수 비율로 배분한 값이며 실측값이 아님. 배부 기준 초과 여부는 추정값 기반이며 실제 부족을 확정하지 않음.,False,False,False
1100,서울특별시,1121,관악구,청룡동,제5투,청룡동제5투,,"관악구의회(1층, 로비)",서울특별시 관악구 관악로 145 (봉천동),6652.0,3326,3991,4656,0.994,0.9703,1.0,12563,0.1925,2418.0,False,0.0,BIPB02는 선거인명부 확정상황 기준이며 실제 투표용지 배부량과 동일하지 않음. 투표소별 실제 선거일 투표수는 미공개이므로 추정 투표수는 동 단위 투표수를 선거인수 비율로 배분한 값이며 실측값이 아님. 배부 기준 초과 여부는 추정값 기반이며 실제 부족을 확정하지 않음.,False,False,False
4100,경기도,4123,과천시,갈현동,제2투,갈현동제2투,,"과천갈현초등학교(1층, 로비)",경기도 과천시 과천대로8가길 12 (갈현동),6649.0,3324,3989,4654,0.9939,1.0,1.0,6507,0.483,3143.0,False,0.0,BIPB02는 선거인명부 확정상황 기준이며 실제 투표용지 배부량과 동일하지 않음. 투표소별 실제 선거일 투표수는 미공개이므로 추정 투표수는 동 단위 투표수를 선거인수 비율로 배분한 값이며 실측값이 아님. 배부 기준 초과 여부는 추정값 기반이며 실제 부족을 확정하지 않음.,False,False,False
2800,인천광역시,2813,서구,가정2동,제3투,가정2동제3투,,"루원시티2차SK리더스뷰아파트(1층, 헬스센터)",인천광역시 서구 봉오대로 270 (가정동),6646.0,3323,3987,4652,0.9938,1.0,1.0,5377,0.4706,2530.0,False,0.0,BIPB02는 선거인명부 확정상황 기준이며 실제 투표용지 배부량과 동일하지 않음. 투표소별 실제 선거일 투표수는 미공개이므로 추정 투표수는 동 단위 투표수를 선거인수 비율로 배분한 값이며 실측값이 아님. 배부 기준 초과 여부는 추정값 기반이며 실제 부족을 확정하지 않음.,False,False,False
5200,강원특별자치도,5202,원주시,지정면,제5투,지정면제5투,,"샘마루초등학교(2층, 체육관)",강원특별자치도 원주시 지정면 신지정로 264,6645.0,3322,3987,4651,0.9938,0.9744,1.0,8497,0.2653,2254.0,False,0.0,BIPB02는 선거인명부 확정상황 기준이며 실제 투표용지 배부량과 동일하지 않음. 투표소별 실제 선거일 투표수는 미공개이므로 추정 투표수는 동 단위 투표수를 선거인수 비율로 배분한 값이며 실측값이 아님. 배부 기준 초과 여부는 추정값 기반이며 실제 부족을 확정하지 않음.,False,False,False
4100,경기도,4126,남양주시,다산1동,제9투,다산1동제9투,,"남양주다산중학교(1층, 시청각실)",경기도 남양주시 다산중앙로172번길 50 (다산동),6632.0,3316,3979,4642,0.9937,0.9737,0.95,36991,0.0787,2911.0,False,0.0,BIPB02는 선거인명부 확정상황 기준이며 실제 투표용지 배부량과 동일하지 않음. 투표소별 실제 선거일 투표수는 미공개이므로 추정 투표수는 동 단위 투표수를 선거인수 비율로 배분한 값이며 실측값이 아님. 배부 기준 초과 여부는 추정값 기반이며 실제 부족을 확정하지 않음.,False,False,False
4100,경기도,4115,평택시,비전2동,제5투,비전2동제5투,,소사벌초등학교 체육관(1층),경기도 평택시 동부공원로 59 (비전동),6631.0,3315,3978,4641,0.9936,0.9845,1.0,17827,0.1438,2564.0,False,0.0,BIPB02는 선거인명부 확정상황 기준이며 실제 투표용지 배부량과 동일하지 않음. 투표소별 실제 선거일 투표수는 미공개이므로 추정 투표수는 동 단위 투표수를 선거인수 비율로 배분한 값이며 실측값이 아님. 배부 기준 초과 여부는 추정값 기반이며 실제 부족을 확정하지 않음.,False,False,False
4100,경기도,4150,부천시원미구,상1동,제2투,상1동제2투,,"부인중학교(1층, 더숲)",경기도 부천시 원미구 상일로 62 (상동),6622.0,3311,3973,4635,0.9935,0.9867,1.0,7354,0.3237,2380.0,False,0.0,BIPB02는 선거인명부 확정상황 기준이며 실제 투표용지 배부량과 동일하지 않음. 투표소별 실제 선거일 투표수는 미공개이므로 추정 투표수는 동 단위 투표수를 선거인수 비율로 배분한 값이며 실측값이 아님. 배부 기준 초과 여부는 추정값 기반이며 실제 부족을 확정하지 않음.,False,False,False
4100,경기도,4136,용인시수지구,신봉동,제6투,신봉동제6투,,"신봉초등학교(2층, 강당 체육관)",경기도 용인시 수지구 신봉2로 115 (신봉동),6621.0,3310,3972,4634,0.9934,1.0,1.0,15284,0.1962,2999.0,False,0.0,BIPB02는 선거인명부 확정상황 기준이며 실제 투표용지 배부량과 동일하지 않음. 투표소별 실제 선거일 투표수는 미공개이므로 추정 투표수는 동 단위 투표수를 선거인수 비율로 배분한 값이며 실측값이 아님. 배부 기준 초과 여부는 추정값 기반이며 실제 부족을 확정하지 않음.,False,False,False
4100,경기도,4156,화성시동탄구,동탄6동,제4투,동탄6동제4투,,"반도유보라아이비파크8.0 상가(2층, 반도문화재단 아이비라운지 갤러리)","경기도 화성시 동탄구 동탄광역환승로 73 (여울동, 동탄역 반도유보라 아이비파크 8.0)",6612.0,3306,3967,4628,0.9933,0.9206,0.6667,13310,0.177,2356.0,False,0.0,BIPB02는 선거인명부 확정상황 기준이며 실제 투표용지 배부량과 동일하지 않음. 투표소별 실제 선거일 투표수는 미공개이므로 추정 투표수는 동 단위 투표수를 선거인수 비율로 배분한 값이며 실측값이 아님. 배부 기준 초과 여부는 추정값 기반이며 실제 부족을 확정하지 않음.,False,False,False
4800,경상남도,4808,김해시,장유1동,제9투,장유1동제9투,,"내덕중학교(1층, 가사실)",경상남도 김해시 내덕로 80 (내덕동),6608.0,3304,3964,4625,0.9933,0.9739,0.7,21982,0.1124,2471.0,False,0.0,BIPB02는 선거인명부 확정상황 기준이며 실제 투표용지 배부량과 동일하지 않음. 투표소별 실제 선거일 투표수는 미공개이므로 추정 투표수는 동 단위 투표수를 선거인수 비율로 배분한 값이며 실측값이 아님. 배부 기준 초과 여부는 추정값 기반이며 실제 부족을 확정하지 않음.,False,False,False
2800,인천광역시,2811,영종구,영종2동,제4투,영종2동제4투,,"한신더휴2차아파트(1층, 회의실)","인천광역시 중구 은하수로 306 (중산동, 영종한신더휴2차)",6606.0,3303,3963,4624,0.9931,1.0,1.0,7895,0.3135,2475.0,False,0.0,BIPB02는 선거인명부 확정상황 기준이며 실제 투표용지 배부량과 동일하지 않음. 투표소별 실제 선거일 투표수는 미공개이므로 추정 투표수는 동 단위 투표수를 선거인수 비율로 배분한 값이며 실측값이 아님. 배부 기준 초과 여부는 추정값 기반이며 실제 부족을 확정하지 않음.,False,False,False
4400,충청남도,4404,아산시,둔포면,제4투,둔포면제4투,,"둔포국민체육센터(2층, 다목적체육관)",충청남도 아산시 둔포면 중앙공원로 51,6606.0,3303,3963,4624,0.9931,1.0,1.0,5669,0.3318,1881.0,False,0.0,BIPB02는 선거인명부 확정상황 기준이며 실제 투표용지 배부량과 동일하지 않음. 투표소별 실제 선거일 투표수는 미공개이므로 추정 투표수는 동 단위 투표수를 선거인수 비율로 배분한 값이며 실측값이 아님. 배부 기준 초과 여부는 추정값 기반이며 실제 부족을 확정하지 않음.,False,False,False
4600,전라남도,4607,광양시,광양읍,제12투,광양읍제12투,,"광양칠성초등학교(1층, 현관)",전라남도 광양시 광양읍 서평로 60,6578.0,3289,3946,4604,0.993,1.0,1.0,12825,0.1585,2033.0,False,0.0,BIPB02는 선거인명부 확정상황 기준이며 실제 투표용지 배부량과 동일하지 않음. 투표소별 실제 선거일 투표수는 미공개이므로 추정 투표수는 동 단위 투표수를 선거인수 비율로 배분한 값이며 실측값이 아님. 배부 기준 초과 여부는 추정값 기반이며 실제 부족을 확정하지 않음.,False,False,False
4100,경기도,4143,양평군,양평읍,제5투,양평읍제5투,,"양평동초등학교(1층, 체육관)",경기도 양평군 양평읍 창대길 20-8,6569.0,3284,3941,4598,0.9929,0.9815,0.875,11446,0.1989,2277.0,False,0.0,BIPB02는 선거인명부 확정상황 기준이며 실제 투표용지 배부량과 동일하지 않음. 투표소별 실제 선거일 투표수는 미공개이므로 추정 투표수는 동 단위 투표수를 선거인수 비율로 배분한 값이며 실측값이 아님. 배부 기준 초과 여부는 추정값 기반이며 실제 부족을 확정하지 않음.,False,False,False
4100,경기도,4154,화성시효행구,봉담읍,제13투,봉담읍제13투,,"봉담고등학교(1층, 강당)",경기도 화성시 효행구 봉담읍 상봉길 42,6564.0,3282,3938,4594,0.9928,0.9565,0.95,33126,0.072,2385.0,False,0.0,BIPB02는 선거인명부 확정상황 기준이며 실제 투표용지 배부량과 동일하지 않음. 투표소별 실제 선거일 투표수는 미공개이므로 추정 투표수는 동 단위 투표수를 선거인수 비율로 배분한 값이며 실측값이 아님. 배부 기준 초과 여부는 추정값 기반이며 실제 부족을 확정하지 않음.,False,False,False
4100,경기도,4155,화성시병점구,반월동,제4투,반월동제4투,,현대아파트경로당(1층),"경기도 안산시 상록구 양지마을1길 81 (사사동, 현대아파트)",6563.0,3281,3937,4594,0.9928,0.9167,1.0,11475,0.2243,2574.0,False,0.0,BIPB02는 선거인명부 확정상황 기준이며 실제 투표용지 배부량과 동일하지 않음. 투표소별 실제 선거일 투표수는 미공개이므로 추정 투표수는 동 단위 투표수를 선거인수 비율로 배분한 값이며 실측값이 아님. 배부 기준 초과 여부는 추정값 기반이며 실제 부족을 확정하지 않음.,False,False,False
1100,서울특별시,1116,강서구,화곡제6동,제4투,화곡제6동제4투,,"강서구청(3층, 대회의실)",서울특별시 강서구 화곡로 302 (화곡동),6562.0,3281,3937,4593,0.9927,0.9847,0.8,8455,0.2851,2411.0,False,0.0,BIPB02는 선거인명부 확정상황 기준이며 실제 투표용지 배부량과 동일하지 않음. 투표소별 실제 선거일 투표수는 미공개이므로 추정 투표수는 동 단위 투표수를 선거인수 비율로 배분한 값이며 실측값이 아님. 배부 기준 초과 여부는 추정값 기반이며 실제 부족을 확정하지 않음.,False,False,True
4100,경기도,4153,화성시만세구,남양읍,제8투,남양읍제8투,,"화성의과학대학교 B관(1층, 101호)",경기도 화성시 만세구 남양읍 남양중앙로 400-5,6559.0,3279,3935,4591,0.9926,0.9853,0.9,16150,0.1264,2041.0,False,0.0,BIPB02는 선거인명부 확정상황 기준이며 실제 투표용지 배부량과 동일하지 않음. 투표소별 실제 선거일 투표수는 미공개이므로 추정 투표수는 동 단위 투표수를 선거인수 비율로 배분한 값이며 실측값이 아님. 배부 기준 초과 여부는 추정값 기반이며 실제 부족을 확정하지 않음.,False,False,False
2900,광주광역시,2905,광산구,첨단1동,제5투,첨단1동제5투,,"광산구청소년수련관(1층, 에너지카페)",광주광역시 광산구 첨단중앙로182번길 39 (쌍암동),6557.0,3278,3934,4589,0.9925,1.0,1.0,6276,0.2831,1777.0,False,0.0,BIPB02는 선거인명부 확정상황 기준이며 실제 투표용지 배부량과 동일하지 않음. 투표소별 실제 선거일 투표수는 미공개이므로 추정 투표수는 동 단위 투표수를 선거인수 비율로 배분한 값이며 실측값이 아님. 배부 기준 초과 여부는 추정값 기반이며 실제 부족을 확정하지 않음.,False,False,False
4100,경기도,4116,양주시,옥정2동,제10투,옥정2동제10투,,"연푸른초등학교(1층, 중앙현관)",경기도 양주시 옥정서로1길 27 (옥정동),6551.0,3275,3930,4585,0.9924,1.0,1.0,16316,0.145,2366.0,False,0.0,BIPB02는 선거인명부 확정상황 기준이며 실제 투표용지 배부량과 동일하지 않음. 투표소별 실제 선거일 투표수는 미공개이므로 추정 투표수는 동 단위 투표수를 선거인수 비율로 배분한 값이며 실측값이 아님. 배부 기준 초과 여부는 추정값 기반이며 실제 부족을 확정하지 않음.,False,False,False
4300,충청북도,4302,청주시흥덕구,오송읍,제9투,오송읍제9투,,"오송역파라곤센트럴시티3차아파트 커뮤니티센터(1층, 로비)",충청북도 청주시 흥덕구 오송읍 오송생명7로 118,6550.0,3275,3930,4585,0.9923,0.9848,0.8889,15328,0.1611,2469.0,False,0.0,BIPB02는 선거인명부 확정상황 기준이며 실제 투표용지 배부량과 동일하지 않음. 투표소별 실제 선거일 투표수는 미공개이므로 추정 투표수는 동 단위 투표수를 선거인수 비율로 배분한 값이며 실측값이 아님. 배부 기준 초과 여부는 추정값 기반이며 실제 부족을 확정하지 않음.,False,False,False
5300,전북특별자치도,5310,완주군,봉동읍,제2투,봉동읍제2투,,"완주중학교(1층, 강당)",전북특별자치도 완주군 봉동읍 봉동동서로 60-6,6550.0,3275,3930,4585,0.9923,0.9667,1.0,5487,0.3232,1773.0,False,0.0,BIPB02는 선거인명부 확정상황 기준이며 실제 투표용지 배부량과 동일하지 않음. 투표소별 실제 선거일 투표수는 미공개이므로 추정 투표수는 동 단위 투표수를 선거인수 비율로 배분한 값이며 실측값이 아님. 배부 기준 초과 여부는 추정값 기반이며 실제 부족을 확정하지 않음.,False,False,False
4700,경상북도,4705,김천시,대곡동,제3투,대곡동제3투,,"김천부곡초등학교(1층, 정문출입로비)",경상북도 김천시 부곡맛고을1길 147 (부곡동),6550.0,3275,3930,4585,0.9923,1.0,1.0,5969,0.382,2280.0,False,0.0,BIPB02는 선거인명부 확정상황 기준이며 실제 투표용지 배부량과 동일하지 않음. 투표소별 실제 선거일 투표수는 미공개이므로 추정 투표수는 동 단위 투표수를 선거인수 비율로 배분한 값이며 실측값이 아님. 배부 기준 초과 여부는 추정값 기반이며 실제 부족을 확정하지 않음.,False,False,False
